0,0
0.010101,0.0526246
0.020202,0.0855345
0.030303,0.111352
0.040404,0.132795
0.0505051,0.151176
0.0606061,0.167284
0.0707071,0.181654
0.0808081,0.194671
0.0909091,0.225014
0.10101,0.257589
0.111111,0.288658
0.121212,0.318235
0.131313,0.346428
0.141414,0.37333
0.151515,0.398819
0.161616,0.423362
0.171717,0.446818
0.181818,0.469238
0.191919,0.490669
0.20202,0.51115
0.212121,0.530718
0.222222,0.549405
0.232323,0.567639
0.242424,0.584649
0.252525,0.600456
0.262626,0.615884
0.272727,0.630551
0.282828,0.644476
0.292929,0.657675
0.30303,0.670164
0.313131,0.681955
0.323232,0.693062
0.333333,0.703496
0.343434,0.713267
0.353535,0.722386
0.363636,0.73086
0.373737,0.738699
0.383838,0.746225
0.393939,0.752812
0.40404,0.758782
0.414141,0.764141
0.424242,0.768893
0.434343,0.773043
0.444444,0.776593
0.454545,0.779547
0.464646,0.781908
0.474747,0.783676
0.484848,0.784854
0.494949,0.785443
0.505051,0.785443
0.515152,0.784854
0.525253,0.783676
0.535354,0.781908
0.545455,0.779547
0.555556,0.776593
0.565657,0.773043
0.575758,0.768893
0.585859,0.764141
0.59596,0.758782
0.606061,0.752812
0.616162,0.746225
0.626263,0.738699
0.636364,0.73086
0.646465,0.722386
0.656566,0.713267
0.666667,0.703496
0.676768,0.693379
0.686869,0.682272
0.69697,0.670481
0.707071,0.657992
0.717172,0.644793
0.727273,0.630868
0.737374,0.616201
0.747475,0.600773
0.757576,0.588714
0.767677,0.580484
0.777778,0.571439
0.787879,0.561549
0.79798,0.550783
0.808081,0.539106
0.818182,0.526479
0.828283,0.512859
0.838384,0.498199
0.848485,0.482445
0.858586,0.465537
0.868687,0.447404
0.878788,0.427969
0.888889,0.407137
0.89899,0.384799
0.909091,0.360822
0.919192,0.335045
0.929293,0.307266
0.939394,0.277225
0.949495,0.244571
0.959596,0.208815
0.969697,0.169213
0.979798,0.124505
0.989899,0.0720458
1,9.47002e-14
